,Date,OpenPrice_TATApower,HighPrice_TATApower,LowPrice_TATApower,ClosePrice_TATApower,WAP_TATApower,NShares_TATApower,OpenPrice_JSWenergy,HighPrice_JSWenergy,LowPrice_JSWenergy,ClosePrice_JSWenergy,WAP_JSWenergy,NShares_JSWenergy,OpenPrice_BOROSILre,HighPrice_BOROSILre,LowPrice_BOROSILre,ClosePrice_BOROSILre,WAP_BOROSILre,NShares_BOROSILre,OpenPrice_PowerGridCorp,HighPrice_PowerGridCorp,LowPrice_PowerGridCorp,ClosePrice_PowerGridCorp,WAP_PowerGridCorp,NShares_PowerGridCorp
670,28-January-2020,60.6,61.75,60.3,60.7,61.105832418347774,244084,68.4,68.4,66.55,67.0,67.02279110227414,40235,180.5,180.5,172.8,173.0,175.41798683889837,12309,193.9,193.9,189.15,190.45,190.60639992751376,132439
671,27-January-2020,61.1,62.0,60.3,60.6,61.17716184884469,226866,66.85,67.5,66.45,67.35,67.1599344698715,39066,174.15,183.95,173.75,178.95,179.6287177252424,27537,196.05,196.3,192.3,192.9,194.21114479915977,100926
672,24-January-2020,60.15,61.95,59.7,61.15,61.18780235222329,340869,67.0,68.85,66.75,67.35,67.99333371711472,86855,167.2,176.8,167.0,174.95,174.13509913417695,19519,195.6,198.2,194.35,196.95,196.50512159082368,279503
673,23-January-2020,59.15,60.25,59.05,60.15,59.7678138521936,174485,66.5,67.55,66.5,66.75,66.86438802667384,33441,165.5,169.6,164.65,167.15,166.8197355035605,4915,197.3,206.9,194.05,201.25,200.7505303160389,1153086
674,22-January-2020,59.6,60.05,58.95,59.15,59.32391613064907,299275,66.2,66.95,66.2,66.5,66.52836312793369,20026,165.6,166.55,164.45,165.1,165.40165236733395,3147,200.5,202.3,193.1,199.55,197.51792169913745,619891
675,21-January-2020,59.9,60.25,59.25,59.55,59.746534008683064,138200,66.3,67.2,66.1,66.3,66.43428014069104,33833,165.35,167.85,164.1,165.1,165.50059194948696,10136,203.0,204.25,198.95,200.5,201.47718711001735,171482
676,20-January-2020,61.6,61.75,59.9,60.2,60.65019298045852,254689,67.4,67.85,66.1,66.25,66.85338318832243,27814,166.6,168.5,163.5,166.5,165.89214556232503,6073,198.15,211.1,198.15,204.8,206.16367470307105,676256
677,17-January-2020,61.0,62.1,60.85,61.5,61.56000314061218,343882,67.6,68.15,67.0,67.4,67.6875327776476,89619,164.0,171.9,164.0,166.35,166.61335491134253,14212,197.0,197.8,193.9,197.4,196.59932341001357,81290
678,16-January-2020,61.75,61.75,60.35,60.95,60.8355259581408,294320,67.8,68.0,67.2,67.7,67.64698638571527,58468,166.85,169.9,164.7,165.1,166.35154320987655,12960,194.75,197.7,194.75,196.4,196.40321346595255,580308
679,15-January-2020,60.5,61.1,59.9,60.95,60.54925275494785,434128,67.5,68.0,67.15,67.4,67.56512566313677,48821,167.0,168.0,163.7,164.75,165.79,9200,196.5,196.5,193.0,194.5,194.24402850653928,549067
680,14-January-2020,59.85,60.3,59.2,60.2,59.89812980406265,394718,68.15,68.2,67.3,67.5,67.69392805408016,49704,173.7,174.7,167.85,168.9,171.1550074245174,24244,195.4,196.35,194.4,195.35,195.23458571344443,135848
681,13-January-2020,59.9,59.9,58.9,59.4,59.32222904553472,382675,69.0,69.65,67.95,68.2,68.54514802631579,60800,166.45,176.4,166.0,172.95,171.36168702949524,32412,192.5,195.0,191.85,194.8,193.73795435213455,1403702
682,10-January-2020,57.8,59.5,57.4,58.95,58.658857149449304,606781,70.7,71.45,68.0,68.3,69.23094928020836,56822,164.0,171.8,163.15,165.65,168.1069349996937,32646,193.35,193.5,191.3,192.35,192.51689553107863,206090
683,9-January-2020,56.9,58.2,56.8,57.8,57.7593188465555,519002,72.0,72.0,69.2,69.5,70.30303257113631,80163,156.0,166.0,155.25,162.65,161.6319182497771,29162,191.55,193.35,191.25,193.05,192.64889983105328,297727
684,8-January-2020,56.2,56.7,55.75,56.25,56.25403840668261,283961,68.6,72.5,68.5,71.5,69.99740573483591,72853,155.0,155.0,150.65,153.15,152.8889086701086,5617,190.65,190.8,189.0,190.5,190.2314431617416,82638
685,7-January-2020,57.3,57.45,56.05,56.6,56.78222443236401,265443,67.9,70.55,67.45,70.2,69.16505479412858,69898,156.55,158.6,150.0,156.0,156.35243675861085,6997,193.15,194.45,191.15,191.8,193.2705327929804,1075840
686,6-January-2020,57.7,57.7,56.0,56.75,56.7014306048105,290157,69.55,69.55,66.65,67.0,67.96689651596849,38576,159.0,159.0,153.0,155.75,154.97733081453495,8999,192.8,193.7,188.0,193.1,191.4117431837836,210454
687,3-January-2020,58.35,58.5,57.35,57.75,57.86042129836921,386377,70.2,71.35,69.7,70.1,70.46932078509072,64604,159.9,164.2,158.65,159.45,160.66900995899238,6828,197.7,197.7,191.45,192.95,192.99163626959927,440832
688,2-January-2020,57.85,58.15,56.85,58.0,57.57126547302577,477363,71.7,71.7,69.2,69.55,70.00618212970895,86378,157.05,162.5,157.0,160.15,160.50871766029246,7112,196.2,196.65,194.4,195.2,195.17230069269328,166163
689,1-January-2020,56.7,57.85,56.7,57.65,57.29794845312426,319515,69.6,70.1,68.65,69.05,69.5286385724528,12553,157.3,157.3,155.05,155.65,155.8014403292181,2916,191.7,195.8,190.5,195.45,192.8209064229885,748966
690,31-December-2019,56.5,56.8,56.3,56.5,56.54466492626434,144028,70.65,70.65,69.0,69.3,69.46971105379609,76381,159.0,161.0,154.2,155.2,157.37305551591265,7007,190.5,192.3,189.35,190.2,191.8209613634456,1215274
691,30-December-2019,56.2,56.7,55.75,56.45,56.31850365771554,221313,69.5,69.7,69.1,69.45,69.40949033391917,22760,162.0,163.15,157.8,158.65,159.89602113770593,6434,189.0,191.6,188.45,190.15,190.26123622656095,124152
692,27-December-2019,55.2,56.25,55.2,56.15,55.95524324841984,208840,69.75,70.05,69.15,69.7,69.70284158059708,19461,159.6,166.0,159.6,164.3,163.94363432417273,7132,187.0,189.45,185.7,189.1,188.65598135508571,150175
693,26-December-2019,56.0,56.3,55.0,55.1,55.626622047915426,234580,69.5,70.05,69.35,69.75,69.76636590516414,5209,160.0,167.0,155.75,158.3,158.11272321428572,4480,188.0,188.0,184.1,184.8,185.8220864617824,42886
694,24-December-2019,56.4,56.6,55.8,56.05,56.15341046605113,359467,69.4,69.95,69.1,69.7,69.3919679162257,17953,156.8,158.0,154.9,155.6,155.99058961917365,6801,185.05,187.5,185.05,187.25,186.9402338191389,107519
695,23-December-2019,55.1,55.95,55.0,55.75,55.6319071689019,383406,70.4,70.4,69.0,69.25,69.53551413150316,57991,161.25,161.25,156.4,156.75,158.29228371005456,3849,185.8,187.5,184.8,185.9,186.04049127647,263884
696,20-December-2019,55.5,56.05,55.3,55.4,55.6310150632484,278426,70.25,70.5,69.75,70.05,70.0827488434562,13402,159.65,161.65,158.8,159.7,159.95611896635788,4102,186.35,187.4,185.2,186.1,186.7811660155202,205023
